Geography,Segment,Variety,Timeframe,Period,"Current Year Week Ending","Units Prior Year","Units Current Year","Unit Variance","Dollars Prior Year","Dollars Current Year","Dollar Variance","ASP Prior Year","ASP Current Year","ASP Variance"
Nashville,Avocados,Hass,"Last 04 Wks",2,"2020-02-23 00:00:00",1202485.25,1202237.12,-0.000206350,1119598.15,1086687.19,-0.029395331,0.931070173,0.903887573,-0.029195006
Nashville,Avocados,Hass,"Last 04 Wks",3,"2020-03-22 00:00:00",1136181.71,1252734.73,0.102583086,1054178.56,1301476.34,0.234588128,0.927825676,1.038908160,0.119723442
Nashville,Avocados,Hass,"Last 04 Wks",4,"2020-04-19 00:00:00",1185274.09,1291516.35,0.089635189,1137173.94,1392006.07,0.224092479,0.959418544,1.077807542,0.123396612
Nashville,Avocados,Hass,"Last 04 Wks",5,"2020-05-17 00:00:00",1125089.28,1447423.45,0.286496532,1310877.39,1538120.09,0.173351602,1.165131888,1.062660748,-0.087948104
Nashville,Avocados,Hass,"Last 04 Wks",6,"2020-06-14 00:00:00",1092607.05,1452554.03,0.329438635,1290630.42,1465218.01,0.135273111,1.181239329,1.008718426,-0.146050761
Nashville,Avocados,Hass,"Last 04 Wks",7,"2020-07-12 00:00:00",914284.31,1338666.98,0.464169260,1292919.71,1293539.11,0.000479075,1.414133105,0.966288952,-0.316691655
Nashville,Avocados,Hass,"Last 04 Wks",8,"2020-08-09 00:00:00",883052.98,1304563.98,0.477333754,1256704.25,1180271.36,-0.060820111,1.423135726,0.904724779,-0.364273722
Nashville,Avocados,Hass,"Last 04 Wks",9,"2020-09-06 00:00:00",998758.90,1257587.13,0.259149852,1214764.78,1139966.75,-0.061574088,1.216274292,0.906471387,-0.254714671
Nashville,Avocados,Hass,"Last 04 Wks",10,"2020-10-04 00:00:00",994336.41,1181115.36,0.187842814,1204353.37,1077258.18,-0.105529821,1.211213187,0.912068553,-0.246979340
Nashville,Avocados,Hass,"Last 04 Wks",11,"2020-11-01 00:00:00",963299.89,1161010.87,0.205243434,1000912.07,1025351.58,0.024417244,1.039045135,0.883154161,-0.150032919
Nashville,Avocados,Hass,"Last 04 Wks",12,"2020-11-29 00:00:00",862574.77,1068415.34,0.238635046,865280.55,931626.07,0.076675161,1.003136861,0.871969953,-0.130756743
Nashville,Avocados,Hass,"Last 04 Wks",13,"2020-12-27 00:00:00",867780.19,1051587.95,0.211813732,836775.14,915178.82,0.093697430,0.964270842,0.870282712,-0.097470675
"Northern New England",Avocados,Hass,"Last 04 Wks",1,"2020-01-26 00:00:00",1944833.63,2169897.96,0.115724206,2356911.08,2341780.36,-0.006419728,1.211883136,1.079212201,-0.109475024
"Northern New England",Avocados,Hass,"Last 04 Wks",2,"2020-02-23 00:00:00",2071641.19,2008596.11,-0.030432432,2276052.26,2342539.26,0.029211544,1.098671075,1.166256990,0.061516059
"Northern New England",Avocados,Hass,"Last 04 Wks",3,"2020-03-22 00:00:00",1911253.90,1982612.15,0.037335826,2216765.69,2708609.80,0.221874647,1.159848878,1.366182391,0.177896894
"Northern New England",Avocados,Hass,"Last 04 Wks",4,"2020-04-19 00:00:00",1844296.72,2065022.01,0.119679923,2283567.42,2770230.02,0.213115056,1.238177891,1.341501451,0.083448074
"Northern New England",Avocados,Hass,"Last 04 Wks",5,"2020-05-17 00:00:00",1918464.83,2423380.58,0.263187395,2705981.88,3260658.34,0.204981585,1.410493352,1.345499902,-0.046078523
"Northern New England",Avocados,Hass,"Last 04 Wks",6,"2020-06-14 00:00:00",2002619.10,2596807.30,0.296705546,2910499.91,3334212.04,0.145580534,1.453346722,1.283965907,-0.116545358
"Northern New England",Avocados,Hass,"Last 04 Wks",7,"2020-07-12 00:00:00",1745736.87,2290186.47,0.311873806,2731963.67,3163964.44,0.158128303,1.564934390,1.381531364,-0.117195345
"Northern New England",Avocados,Hass,"Last 04 Wks",8,"2020-08-09 00:00:00",1647830.13,2433006.17,0.476490882,2983946.59,2880864.72,-0.034545482,1.810833854,1.184076208,-0.346115489
"Northern New England",Avocados,Hass,"Last 04 Wks",9,"2020-09-06 00:00:00",1763063.10,2242948.88,0.272188656,2644557.77,2477405.06,-0.063206297,1.499979077,1.104530328,-0.263636177
"Northern New England",Avocados,Hass,"Last 04 Wks",10,"2020-10-04 00:00:00",1848479.36,1972721.31,0.067213058,2434959.96,2214640.76,-0.090481652,1.317277337,1.122632354,-0.147763100
"Northern New England",Avocados,Hass,"Last 04 Wks",11,"2020-11-01 00:00:00",1486054.09,1930025.67,0.298758695,1939736.36,2183071.73,0.125447653,1.305293243,1.131110207,-0.133443605
"Northern New England",Avocados,Hass,"Last 04 Wks",12,"2020-11-29 00:00:00",1561320.44,1823192.73,0.167724885,1894177.88,2023637.40,0.068346020,1.213189703,1.109941569,-0.085104691
"Northern New England",Avocados,Hass,"Last 04 Wks",13,"2020-12-27 00:00:00",1729045.89,1894143.32,0.095484700,1944055.45,2057294.92,0.058249094,1.124351560,1.086134768,-0.033990073
"New Orleans/Mobile",Avocados,Hass,"Last 04 Wks",1,"2020-01-26 00:00:00",1292468.31,1322543.84,0.023269844,1376166.81,1171635.16,-0.148624169,1.064758652,0.885895140,-0.167985028
"New Orleans/Mobile",Avocados,Hass,"Last 04 Wks",2,"2020-02-23 00:00:00",1410954.42,1381305.20,-0.021013595,1215014.34,1142660.50,-0.059549780,0.861129399,0.827232461,-0.039363350
"New Orleans/Mobile",Avocados,Hass,"Last 04 Wks",3,"2020-03-22 00:00:00",1271714.63,1365303.73,0.073592848,1249301.09,1376712.96,0.101986519,0.982375343,1.008356554,0.026447336
"New Orleans/Mobile",Avocados,Hass,"Last 04 Wks",4,"2020-04-19 00:00:00",1267221.32,1235108.95,-0.025340771,1308892.44,1274651.29,-0.026160404,1.032883861,1.032015265,-0.000840942
"New Orleans/Mobile",Avocados,Hass,"Last 04 Wks",5,"2020-05-17 00:00:00",1262773.49,1524892.43,0.207574003,1463109.45,1541286.21,0.053431927,1.158647584,1.010750773,-0.127646071
"New Orleans/Mobile",Avocados,Hass,"Last 04 Wks",6,"2020-06-14 00:00:00",1266891.89,1521638.40,0.201079911,1373763.98,1494700.16,0.088032725,1.084357700,0.982296559,-0.094121286
"New Orleans/Mobile",Avocados,Hass,"Last 04 Wks",7,"2020-07-12 00:00:00",1120032.84,1476897.48,0.318619802,1428817.74,1398612.93,-0.021139721,1.275692721,0.946993918,-0.257662992
"New Orleans/Mobile",Avocados,Hass,"Last 04 Wks",8,"2020-08-09 00:00:00",1128978.58,1500531.74,0.329105583,1339842.13,1315308.18,-0.018311075,1.186773736,0.876561387,-0.261391316
"New Orleans/Mobile",Avocados,Hass,"Last 04 Wks",9,"2020-09-06 00:00:00",1109082.26,1464676.42,0.320620183,1230515.17,1256442.73,0.021070490,1.109489544,0.857829562,-0.226825015
"New Orleans/Mobile",Avocados,Hass,"Last 04 Wks",10,"2020-10-04 00:00:00",1105157.66,1334513.64,0.207532361,1162400.86,1138989.00,-0.020140947,1.051796409,0.853486223,-0.188544270
"New Orleans/Mobile",Avocados,Hass,"Last 04 Wks",11,"2020-11-01 00:00:00",1036802.19,1327012.71,0.279909255,1054086.02,1070854.98,0.015908526,1.016670332,0.806966630,-0.206265193
"New Orleans/Mobile",Avocados,Hass,"Last 04 Wks",12,"2020-11-29 00:00:00",925246.19,1265969.82,0.368251859,867236.35,934834.41,0.077946527,0.937303350,0.738433413,-0.212172438
"New Orleans/Mobile",Avocados,Hass,"Last 04 Wks",13,"2020-12-27 00:00:00",1061749.48,1192943.21,0.123563731,792687.67,830640.35,0.047878485,0.746586345,0.696294965,-0.067361774
"New York",Avocados,Hass,"Last 04 Wks",1,"2020-01-26 00:00:00",7098872.21,7201340.45,0.014434440,9665622.91,9978778.23,0.032398877,1.361571616,1.385683443,0.017708820
"New York",Avocados,Hass,"Last 04 Wks",2,"2020-02-23 00:00:00",7806171.79,7965744.30,0.020441840,10141872.82,11281370.58,0.112355754,1.299212097,1.416235590,0.090072663
"New York",Avocados,Hass,"Last 04 Wks",3,"2020-03-22 00:00:00",7842580.47,7320980.85,-0.066508672,10463031.45,12061912.69,0.152812428,1.334131220,1.647581509,0.234947121
"New York",Avocados,Hass,"Last 04 Wks",4,"2020-04-19 00:00:00",6989903.47,7503424.95,0.073466175,9845072.39,12642619.07,0.284157045,1.408470436,1.684913111,0.196271550
"New York",Avocados,Hass,"Last 04 Wks",5,"2020-05-17 00:00:00",6396763.35,9229536.50,0.442844764,10677630.73,14420974.63,0.350578139,1.669223973,1.562480915,-0.063947715
"New York",Avocados,Hass,"Last 04 Wks",6,"2020-06-14 00:00:00",6275976.92,10375243.25,0.653167848,10914506.67,15123552.57,0.385637760,1.739092864,1.457657637,-0.161828751
"New York",Avocados,Hass,"Last 04 Wks",7,"2020-07-12 00:00:00",5791997.80,9014112.13,0.556304481,9847434.25,12796760.68,0.299502018,1.700179212,1.419636287,-0.165007855
"New York",Avocados,Hass,"Last 04 Wks",8,"2020-08-09 00:00:00",5528621.65,9212072.18,0.666251151,9508826.93,11405031.89,0.199415236,1.719927234,1.238052815,-0.280171399
"New York",Avocados,Hass,"Last 04 Wks",9,"2020-09-06 00:00:00",6533891.04,8828271.43,0.351150696,10623695.40,10628061.68,0.000410994,1.625937031,1.203866665,-0.259585924
"New York",Avocados,Hass,"Last 04 Wks",10,"2020-10-04 00:00:00",5667958.31,8262006.44,0.457668878,9009489.80,9837744.20,0.091931332,1.589547647,1.190720955,-0.250905780
"New York",Avocados,Hass,"Last 04 Wks",11,"2020-11-01 00:00:00",6062524.81,7825412.15,0.290784351,9038094.74,9091321.28,0.005889133,1.490813650,1.161769004,-0.220714806
"New York",Avocados,Hass,"Last 04 Wks",12,"2020-11-29 00:00:00",5994343.05,7663746.23,0.278496437,8317652.56,8790227.81,0.056815940,1.387583675,1.146988371,-0.173391564
"New York",Avocados,Hass,"Last 04 Wks",13,"2020-12-27 00:00:00",5509609.04,7464498.61,0.354814570,7775954.68,8555330.89,0.100229006,1.411344185,1.146136042,-0.187911741
Orlando,Avocados,Hass,"Last 04 Wks",1,"2020-01-26 00:00:00",2139496.41,2497456.86,0.167310608,2203322.74,2261296.97,0.026312181,1.029832408,0.905439853,-0.120789125
Orlando,Avocados,Hass,"Last 04 Wks",2,"2020-02-23 00:00:00",2310429.89,2361094.32,0.021928570,2236338.71,2277625.38,0.018461725,0.967931860,0.964648197,-0.003392453
Orlando,Avocados,Hass,"Last 04 Wks",3,"2020-03-22 00:00:00",2161379.46,2318897.38,0.072878422,2228598.37,2521446.71,0.131404719,1.031100006,1.087347260,0.054550727
Orlando,Avocados,Hass,"Last 04 Wks",4,"2020-04-19 00:00:00",1975098.58,2350046.82,0.189837735,2290046.52,2833795.35,0.237440079,1.159459354,1.205846337,0.040007425
Orlando,Avocados,Hass,"Last 04 Wks",5,"2020-05-17 00:00:00",1803282.09,2638698.05,0.463275251,2514838.86,3043220.21,0.210105449,1.394589830,1.153303694,-0.173015844
Orlando,Avocados,Hass,"Last 04 Wks",6,"2020-06-14 00:00:00",1694550.74,2526282.50,0.490827295,2264996.81,2890327.00,0.276084362,1.336635573,1.144102847,-0.144042797
Orlando,Avocados,Hass,"Last 04 Wks",7,"2020-07-12 00:00:00",1563174.67,2626599.68,0.680298260,2306485.14,2834351.93,0.228861997,1.475513379,1.079095516,-0.268664364
Orlando,Avocados,Hass,"Last 04 Wks",8,"2020-08-09 00:00:00",1497447.24,2481265.53,0.656996965,2051794.13,2436820.02,0.187653274,1.370194610,0.982087566,-0.283249578
Orlando,Avocados,Hass,"Last 04 Wks",9,"2020-09-06 00:00:00",1620344.03,2450348.98,0.512239951,1868267.68,2279621.54,0.220179297,1.153006795,0.930325257,-0.193131159
Orlando,Avocados,Hass,"Last 04 Wks",10,"2020-10-04 00:00:00",1859580.53,2362607.74,0.270505742,2066803.89,2179628.22,0.054588797,1.111435536,0.922551883,-0.169945666
Orlando,Avocados,Hass,"Last 04 Wks",11,"2020-11-01 00:00:00",1886423.39,2345737.61,0.243484165,1920895.41,2070668.39,0.077970397,1.018273745,0.882736575,-0.133104846
Orlando,Avocados,Hass,"Last 04 Wks",12,"2020-11-29 00:00:00",1741764.56,2246458.47,0.289760121,1670054.34,1767603.36,0.058410687,0.958828982,0.786839990,-0.179374002
Orlando,Avocados,Hass,"Last 04 Wks",13,"2020-12-27 00:00:00",1846788.89,2164598.79,0.172087835,1675501.21,1663442.08,-0.007197327,0.907251077,0.768475935,-0.152962224
Peoria/Springfield,Avocados,Hass,"Last 04 Wks",1,"2020-01-26 00:00:00",496559.76,506151.41,0.019316215,538933.40,501902.05,-0.068712284,1.085334424,0.991604569,-0.086360345
Peoria/Springfield,Avocados,Hass,"Last 04 Wks",2,"2020-02-23 00:00:00",544005.56,532390.82,-0.021350423,530886.58,504858.33,-0.049027906,0.975884473,0.948285190,-0.028281301
Peoria/Springfield,Avocados,Hass,"Last 04 Wks",3,"2020-03-22 00:00:00",519628.34,520109.81,0.000926576,523162.06,620715.83,0.186469500,1.006800477,1.193432253,0.185371164
Peoria/Springfield,Avocados,Hass,"Last 04 Wks",4,"2020-04-19 00:00:00",509587.73,525431.32,0.031090999,554198.21,614058.53,0.108012478,1.087542300,1.168675160,0.074602027
Peoria/Springfield,Avocados,Hass,"Last 04 Wks",5,"2020-05-17 00:00:00",481768.54,628806.19,0.305203934,623599.75,726757.56,0.165423126,1.294396995,1.155773556,-0.107094994
Peoria/Springfield,Avocados,Hass,"Last 04 Wks",6,"2020-06-14 00:00:00",482193.69,615448.27,0.276350721,603461.77,701822.92,0.162994832,1.251492453,1.140344288,-0.088812493
Peoria/Springfield,Avocados,Hass,"Last 04 Wks",7,"2020-07-12 00:00:00",411275.93,590210.03,0.435070685,604768.44,614498.11,0.016088258,1.470468855,1.041151598,-0.291959435
Peoria/Springfield,Avocados,Hass,"Last 04 Wks",8,"2020-08-09 00:00:00",372478.53,601692.36,0.615374606,558974.58,541726.15,-0.030857272,1.500689390,0.900337423,-0.400050784
Peoria/Springfield,Avocados,Hass,"Last 04 Wks",9,"2020-09-06 00:00:00",435831.41,592323.54,0.359065750,544848.06,518903.59,-0.047617817,1.250134920,0.876047552,-0.299237596
Peoria/Springfield,Avocados,Hass,"Last 04 Wks",10,"2020-10-04 00:00:00",409857.01,487311.99,0.188980489,503921.55,471552.27,-0.064234765,1.229505755,0.967659901,-0.212968384
Peoria/Springfield,Avocados,Hass,"Last 04 Wks",11,"2020-11-01 00:00:00",374102.00,479567.62,0.281916745,428368.56,451165.10,0.053217102,1.145058195,0.940774726,-0.178404443
Peoria/Springfield,Avocados,Hass,"Last 04 Wks",12,"2020-11-29 00:00:00",333435.85,453370.70,0.359693919,385372.55,402966.96,0.045655571,1.155762198,0.888824436,-0.230962530
Peoria/Springfield,Avocados,Hass,"Last 04 Wks",13,"2020-12-27 00:00:00",359225.89,463607.06,0.290572501,384581.02,390761.55,0.016070801,1.070582696,0.842872304,-0.212697621
Philadelphia,Avocados,Hass,"Last 04 Wks",1,"2020-01-26 00:00:00",2313993.68,2430553.52,0.050371717,2811953.12,2858572.30,0.016578933,1.215194811,1.176099303,-0.032172214
Philadelphia,Avocados,Hass,"Last 04 Wks",2,"2020-02-23 00:00:00",2385999.41,2470902.94,0.035584055,2851945.18,3073168.58,0.077569305,1.195283271,1.243743140,0.040542581
Philadelphia,Avocados,Hass,"Last 04 Wks",3,"2020-03-22 00:00:00",2332217.27,2354243.26,0.009444227,2989914.61,3390435.06,0.133957154,1.282005177,1.440137951,0.123348000
Philadelphia,Avocados,Hass,"Last 04 Wks",4,"2020-04-19 00:00:00",2060495.01,2480627.33,0.203898731,2947567.38,3620754.51,0.228387361,1.430514204,1.459612443,0.020341105
Philadelphia,Avocados,Hass,"Last 04 Wks",5,"2020-05-17 00:00:00",1945884.73,2998147.04,0.540762921,3249633.17,4131604.69,0.271406485,1.670002916,1.378052721,-0.174820171
Philadelphia,Avocados,Hass,"Last 04 Wks",6,"2020-06-14 00:00:00",1983287.56,3259871.35,0.643670547,3034512.66,4142118.64,0.365002916,1.530041696,1.270638682,-0.169539833
Philadelphia,Avocados,Hass,"Last 04 Wks",7,"2020-07-12 00:00:00",1988942.62,2892515.74,0.454298236,2844058.96,3546593.21,0.247018175,1.429935152,1.226127544,-0.142529266
Philadelphia,Avocados,Hass,"Last 04 Wks",8,"2020-08-09 00:00:00",1762299.78,2797659.10,0.587504656,2658193.34,3114353.62,0.171605382,1.508366154,1.113199825,-0.261983026
Philadelphia,Avocados,Hass,"Last 04 Wks",9,"2020-09-06 00:00:00",2052874.20,2754318.72,0.341688994,2919611.41,2997361.33,0.026630226,1.422206685,1.088240552,-0.234822503
Philadelphia,Avocados,Hass,"Last 04 Wks",10,"2020-10-04 00:00:00",1908274.06,2545514.39,0.333935433,2562739.75,2738172.19,0.068455037,1.342962105,1.075685217,-0.199020424
Philadelphia,Avocados,Hass,"Last 04 Wks",11,"2020-11-01 00:00:00",1879542.94,2469554.51,0.313912260,2488569.19,2563037.42,0.029924113,1.324028911,1.037854158,-0.216139354
Philadelphia,Avocados,Hass,"Last 04 Wks",12,"2020-11-29 00:00:00",1803368.77,2319837.33,0.286390984,2306910.94,2477257.55,0.073841864,1.279223075,1.067858301,-0.165229019
Philadelphia,Avocados,Hass,"Last 04 Wks",13,"2020-12-27 00:00:00",1734763.60,2336217.04,0.346706287,2145806.65,2420050.59,0.127804592,1.236944706,1.035884315,-0.162545982
Phoenix/Tucson,Avocados,Hass,"Last 04 Wks",1,"2020-01-26 00:00:00",5616902.87,5427172.46,-0.033778474,4258760.43,4297118.86,0.009006948,0.758204392,0.791778572,0.044281172
Phoenix/Tucson,Avocados,Hass,"Last 04 Wks",2,"2020-02-23 00:00:00",5802573.44,5893247.45,0.015626517,4106897.52,4550319.84,0.107970143,0.707771744,0.772124347,0.090922820
Phoenix/Tucson,Avocados,Hass,"Last 04 Wks",3,"2020-03-22 00:00:00",5329222.03,5368522.77,0.007374574,4168596.22,4944761.65,0.186193478,0.782214777,0.921065600,0.177509844
Phoenix/Tucson,Avocados,Hass,"Last 04 Wks",4,"2020-04-19 00:00:00",5326573.08,5219265.30,-0.020145744,4595787.35,5176873.39,0.126438845,0.862803773,0.991877802,0.149598359
Phoenix/Tucson,Avocados,Hass,"Last 04 Wks",5,"2020-05-17 00:00:00",4573977.46,6562784.97,0.434809206,4990844.70,5591414.09,0.120334218,1.091138892,0.851988008,-0.219175474
Phoenix/Tucson,Avocados,Hass,"Last 04 Wks",6,"2020-06-14 00:00:00",4322850.05,6250936.16,0.446021973,4830007.08,5397788.40,0.117552896,1.117320061,0.863516802,-0.227153587
Phoenix/Tucson,Avocados,Hass,"Last 04 Wks",7,"2020-07-12 00:00:00",3681516.01,5885114.15,0.598557263,4674491.19,5380593.90,0.151054454,1.269719100,0.914271799,-0.279941682
Phoenix/Tucson,Avocados,Hass,"Last 04 Wks",8,"2020-08-09 00:00:00",3690817.21,5753748.67,0.558936232,4678266.01,4828711.69,0.032158427,1.267542051,0.839228817,-0.337908501
Phoenix/Tucson,Avocados,Hass,"Last 04 Wks",9,"2020-09-06 00:00:00",4383455.14,5746960.22,0.311057154,4663146.64,4903683.46,0.051582513,1.063806172,0.853265599,-0.197912532
Phoenix/Tucson,Avocados,Hass,"Last 04 Wks",10,"2020-10-04 00:00:00",4465734.37,5426630.32,0.215170869,4424190.57,4597625.51,0.039201509,0.990697206,0.847233963,-0.144810384
Phoenix/Tucson,Avocados,Hass,"Last 04 Wks",11,"2020-11-01 00:00:00",4500643.60,5559630.77,0.235296829,3978890.23,4422572.65,0.111509088,0.884071386,0.795479562,-0.100208904
Phoenix/Tucson,Avocados,Hass,"Last 04 Wks",12,"2020-11-29 00:00:00",4650145.55,5053459.36,0.086731439,3820222.38,3933960.68,0.029772691,0.821527486,0.778468847,-0.052412902
Phoenix/Tucson,Avocados,Hass,"Last 04 Wks",13,"2020-12-27 00:00:00",4471840.12,5028589.42,0.124501163,3696529.39,3720041.41,0.006360565,0.826623781,0.739778314,-0.105060450
Pittsburgh,Avocados,Hass,"Last 04 Wks",1,"2020-01-26 00:00:00",501682.60,503556.15,0.003734529,607068.68,569752.24,-0.061469885,1.210065243,1.131457212,-0.064961812
Pittsburgh,Avocados,Hass,"Last 04 Wks",2,"2020-02-23 00:00:00",538509.97,487030.24,-0.095596616,595474.49,577761.39,-0.029746186,1.105781727,1.186294698,0.072810907
Pittsburgh,Avocados,Hass,"Last 04 Wks",3,"2020-03-22 00:00:00",500593.34,543824.58,0.086360000,578321.48,700337.49,0.210983006,1.155272024,1.287800351,0.114716122
Pittsburgh,Avocados,Hass,"Last 04 Wks",4,"2020-04-19 00:00:00",521531.67,599253.11,0.149025357,589772.10,708261.96,0.200907874,1.130846196,1.181907861,0.045153500
Pittsburgh,Avocados,Hass,"Last 04 Wks",5,"2020-05-17 00:00:00",559430.40,704874.72,0.259986444,703240.13,769713.03,0.094523748,1.257064569,1.091985576,-0.131321013
Pittsburgh,Avocados,Hass,"Last 04 Wks",6,"2020-06-14 00:00:00",451081.75,619038.03,0.372341119,632549.09,764817.39,0.209103615,1.402293701,1.235493391,-0.118948199
Pittsburgh,Avocados,Hass,"Last 04 Wks",7,"2020-07-12 00:00:00",452391.06,633653.97,0.400677468,692835.54,715452.85,0.032644561,1.531496961,1.129090775,-0.262753500
Pittsburgh,Avocados,Hass,"Last 04 Wks",8,"2020-08-09 00:00:00",382233.24,663615.04,0.736152094,650361.43,630074.89,-0.031192723,1.701477956,0.949458421,-0.441980181
Pittsburgh,Avocados,Hass,"Last 04 Wks",9,"2020-09-06 00:00:00",393788.51,556980.35,0.414414947,544635.64,626364.93,0.150062317,1.383066360,1.124572747,-0.186898923
Pittsburgh,Avocados,Hass,"Last 04 Wks",10,"2020-10-04 00:00:00",414186.28,498813.98,0.204322812,544532.59,581696.46,0.068249125,1.314704567,1.166159098,-0.112987718
Pittsburgh,Avocados,Hass,"Last 04 Wks",11,"2020-11-01 00:00:00",409964.06,519492.89,0.267166919,491957.47,565023.62,0.148521278,1.200001460,1.087644563,-0.093630634
Pittsburgh,Avocados,Hass,"Last 04 Wks",12,"2020-11-29 00:00:00",340206.78,434952.57,0.278494728,418597.60,491257.77,0.173579997,1.230421120,1.129451364,-0.082061137
Pittsburgh,Avocados,Hass,"Last 04 Wks",13,"2020-12-27 00:00:00",363571.18,481322.23,0.323873424,427708.69,505180.01,0.181131025,1.176409776,1.049567172,-0.107821787
Portland,Avocados,Hass,"Last 04 Wks",1,"2020-01-26 00:00:00",2608452.24,2882524.95,0.105071010,3113987.39,3180770.06,0.021446030,1.193806556,1.103466616,-0.075673852
Portland,Avocados,Hass,"Last 04 Wks",2,"2020-02-23 00:00:00",2786777.75,2916886.91,0.046688031,3239198.58,3301158.75,0.019128241,1.162345503,1.131740398,-0.026330472
Portland,Avocados,Hass,"Last 04 Wks",3,"2020-03-22 00:00:00",2823358.76,2834599.99,0.003981510,3259843.16,3851485.65,0.181494158,1.154597570,1.358740446,0.176808683
Portland,Avocados,Hass,"Last 04 Wks",4,"2020-04-19 00:00:00",2463473.02,2893610.92,0.174606296,3207485.80,4142371.61,0.291469978,1.302017831,1.431557915,0.099491790
Portland,Avocados,Hass,"Last 04 Wks",5,"2020-05-17 00:00:00",2387558.11,3323356.22,0.391947784,3822939.82,4307375.47,0.126718095,1.601192364,1.296092017,-0.190545717
Portland,Avocados,Hass,"Last 04 Wks",6,"2020-06-14 00:00:00",2658056.98,3403975.14,0.280625348,3697200.01,4049001.88,0.095153595,1.390940841,1.189492199,-0.144829051
Portland,Avocados,Hass,"Last 04 Wks",7,"2020-07-12 00:00:00",1958402.17,3218993.98,0.643683825,3619445.12,3878006.67,0.071436792,1.848162327,1.204726290,-0.348149093
Portland,Avocados,Hass,"Last 04 Wks",8,"2020-08-09 00:00:00",2069372.98,3357939.74,0.622684638,3341588.87,3831525.28,0.146617801,1.614783271,1.141034555,-0.293382229
Portland,Avocados,Hass,"Last 04 Wks",9,"2020-09-06 00:00:00",1997597.37,3107452.18,0.555594850,3242186.99,3624911.60,0.118045199,1.623043280,1.166522084,-0.281274814
Portland,Avocados,Hass,"Last 04 Wks",10,"2020-10-04 00:00:00",2069409.45,2790297.45,0.348354454,2992233.68,3358166.31,0.122294135,1.445936026,1.203515528,-0.167656448
Portland,Avocados,Hass,"Last 04 Wks",11,"2020-11-01 00:00:00",2168343.76,2768713.04,0.276879195,2925228.05,3107605.25,0.062346318,1.349061023,1.122400628,-0.168013449
Portland,Avocados,Hass,"Last 04 Wks",12,"2020-11-29 00:00:00",2084283.79,2795332.26,0.341147626,2583668.72,2829100.15,0.094993382,1.239595459,1.012080101,-0.183540006
Portland,Avocados,Hass,"Last 04 Wks",13,"2020-12-27 00:00:00",2292703.17,2631652.57,0.147838325,2575751.84,2831319.08,0.099220441,1.123456310,1.075871151,-0.042356039
Providence,Avocados,Hass,"Last 04 Wks",1,"2020-01-26 00:00:00",350560.53,333709.35,-0.048069267,546976.21,497472.30,-0.090504680,1.560290329,1.490735306,-0.044578257
Providence,Avocados,Hass,"Last 04 Wks",2,"2020-02-23 00:00:00",388070.55,361444.60,-0.068611100,492538.54,522619.47,0.061073259,1.269198449,1.445918600,0.139237604
Providence,Avocados,Hass,"Last 04 Wks",3,"2020-03-22 00:00:00",376710.18,350581.84,-0.069359279,525613.26,573634.21,0.091361749,1.395272237,1.636234816,0.172699329
Providence,Avocados,Hass,"Last 04 Wks",4,"2020-04-19 00:00:00",375193.58,403857.21,0.076396911,502061.86,662698.14,0.319953153,1.338140869,1.640921894,0.226269918
Providence,Avocados,Hass,"Last 04 Wks",5,"2020-05-17 00:00:00",322681.80,438753.58,0.359709713,557062.32,708288.07,0.271470072,1.726351832,1.614318605,-0.064895941
Providence,Avocados,Hass,"Last 04 Wks",6,"2020-06-14 00:00:00",343511.29,515251.73,0.499955719,582095.91,765425.04,0.314946597,1.694546640,1.485536079,-0.123343056
Providence,Avocados,Hass,"Last 04 Wks",7,"2020-07-12 00:00:00",352655.12,461421.58,0.308421590,587292.24,737573.65,0.255888636,1.665344423,1.598481065,-0.040149868
Providence,Avocados,Hass,"Last 04 Wks",8,"2020-08-09 00:00:00",317714.68,458812.48,0.444102226,545176.24,696703.36,0.277941539,1.715930244,1.518492596,-0.115061582
Providence,Avocados,Hass,"Last 04 Wks",9,"2020-09-06 00:00:00",310962.44,437701.47,0.407570202,514781.42,641881.35,0.246900772,1.655445653,1.466482069,-0.114146655
Providence,Avocados,Hass,"Last 04 Wks",10,"2020-10-04 00:00:00",291722.75,383834.07,0.315749526,472491.71,578975.63,0.225366744,1.619660159,1.508400844,-0.068693000
Providence,Avocados,Hass,"Last 04 Wks",11,"2020-11-01 00:00:00",287268.26,368541.59,0.282917890,426722.23,534272.02,0.252037000,1.485448583,1.449692612,-0.024070823
Providence,Avocados,Hass,"Last 04 Wks",12,"2020-11-29 00:00:00",278102.18,336888.63,0.211384320,403827.46,501716.59,0.242403358,1.452083008,1.489265442,0.025606273
Providence,Avocados,Hass,"Last 04 Wks",13,"2020-12-27 00:00:00",254418.60,343324.95,0.349449103,383760.84,491664.54,0.281174333,1.508383605,1.432067616,-0.050594549
Raleigh/Greensboro,Avocados,Hass,"Last 04 Wks",1,"2020-01-26 00:00:00",1667891.08,1661089.61,-0.004077890,1827345.64,1822935.06,-0.002413656,1.095602500,1.097433305,0.001671048
Raleigh/Greensboro,Avocados,Hass,"Last 04 Wks",2,"2020-02-23 00:00:00",1665738.95,1818303.30,0.091589592,1702601.94,1887212.73,0.108428625,1.022130110,1.037897650,0.015426158
