Geography,Segment,Variety,Timeframe,Period,"Current Year Week Ending","Units Prior Year","Units Current Year","Unit Variance","Dollars Prior Year","Dollars Current Year","Dollar Variance","ASP Prior Year","ASP Current Year","ASP Variance"
Boston,Avocados,Hass,"Last 04 Wks",8,"2021-08-08 00:00:00",2964084.85,2446422.84,-0.174644800,4320421.85,3694263.93,-0.144929810,1.457590479,1.510067627,0.036002669
Buffalo/Rochester,Avocados,Hass,"Last 04 Wks",8,"2021-08-08 00:00:00",930451.98,748189.28,-0.195886197,1004937.17,878827.81,-0.125489792,1.080052696,1.174606262,0.087545327
Charlotte,Avocados,Hass,"Last 04 Wks",8,"2021-08-08 00:00:00",1556748.28,1340132.18,-0.139146516,1703504.58,1683222.45,-0.011906122,1.094271050,1.256012254,0.147807259
Chicago,Avocados,Hass,"Last 04 Wks",8,"2021-08-08 00:00:00",4126121.08,3497460.76,-0.152361093,5085068.35,4496325.51,-0.115778747,1.232408903,1.285597129,0.043157937
Cincinnati/Dayton,Avocados,Hass,"Last 04 Wks",8,"2021-08-08 00:00:00",1453552.34,1196907.07,-0.176564171,1441651.76,1345697.68,-0.066558428,0.991812763,1.124312584,0.133593583
Columbus,Avocados,Hass,"Last 04 Wks",8,"2021-08-08 00:00:00",1171917.64,955409.02,-0.184747297,1074034.94,1038101.91,-0.033456106,0.916476468,1.086552342,0.185575822
"Dallas/Ft. Worth",Avocados,Hass,"Last 04 Wks",8,"2021-08-08 00:00:00",6842282.63,6193649.60,-0.094797754,5506672.92,4938035.48,-0.103263340,0.804800564,0.797273949,-0.009352149
Denver,Avocados,Hass,"Last 04 Wks",8,"2021-08-08 00:00:00",4262296.98,4200053.21,-0.014603340,4735470.00,4306912.94,-0.090499373,1.111013621,1.025442471,-0.077020794
Detroit,Avocados,Hass,"Last 04 Wks",8,"2021-08-08 00:00:00",2199429.12,1861641.31,-0.153579765,2174467.11,1955485.66,-0.100705797,0.988650685,1.050409469,0.062467750
"Grand Rapids",Avocados,Hass,"Last 04 Wks",8,"2021-08-08 00:00:00",934405.05,841943.46,-0.098952373,1042429.32,963844.81,-0.075385934,1.115607533,1.144785676,0.026154487
Harrisburg/Scranton,Avocados,Hass,"Last 04 Wks",8,"2021-08-08 00:00:00",1611131.90,1525241.46,-0.053310622,1722961.12,1677855.00,-0.026179422,1.069410344,1.100058607,0.028659030
Hartford/Springfield,Avocados,Hass,"Last 04 Wks",8,"2021-08-08 00:00:00",1605984.19,1396143.56,-0.130661707,2204975.30,2043761.71,-0.073113558,1.372974475,1.463862153,0.066197646
Houston,Avocados,Hass,"Last 04 Wks",8,"2021-08-08 00:00:00",4810565.41,4700399.23,-0.022900879,4211818.01,3945858.81,-0.063145939,0.875534923,0.839473121,-0.041188308
Indianapolis,Avocados,Hass,"Last 04 Wks",8,"2021-08-08 00:00:00",1162710.85,1091121.92,-0.061570709,1089880.16,1071789.82,-0.016598468,0.937361305,0.982282366,0.047922888
Jacksonville,Avocados,Hass,"Last 04 Wks",8,"2021-08-08 00:00:00",962716.48,908414.01,-0.056405461,1007184.65,983130.91,-0.023882154,1.046190309,1.082249831,0.034467460
"Las Vegas",Avocados,Hass,"Last 04 Wks",8,"2021-08-08 00:00:00",1760857.39,1689191.87,-0.040699222,1775802.60,1622788.54,-0.086166144,1.008487460,0.960689291,-0.047395898
"Los Angeles",Avocados,Hass,"Last 04 Wks",8,"2021-08-08 00:00:00",13130040.47,12610470.22,-0.039571108,16410094.99,15573852.98,-0.050958999,1.249812979,1.234993835,-0.011857089
Louisville,Avocados,Hass,"Last 04 Wks",8,"2021-08-08 00:00:00",576548.88,469290.01,-0.186036036,564267.87,511082.08,-0.094256274,0.978699102,1.089053828,0.112756541
"Miami/FT. Lauderdale",Avocados,Hass,"Last 04 Wks",8,"2021-08-08 00:00:00",3810036.48,3956780.60,0.038515148,4075539.55,4330556.70,0.062572608,1.069685180,1.094464702,0.023165248
Nashville,Avocados,Hass,"Last 04 Wks",8,"2021-08-08 00:00:00",1304581.44,1122700.14,-0.139417358,1180281.50,1209039.48,0.024365356,0.904720445,1.076903293,0.190316079
"Northern New England",Avocados,Hass,"Last 04 Wks",8,"2021-08-08 00:00:00",2433006.17,2244060.87,-0.077659193,2880864.72,2592276.91,-0.100174023,1.184076208,1.155172278,-0.024410532
"New Orleans/Mobile",Avocados,Hass,"Last 04 Wks",8,"2021-08-08 00:00:00",1500531.74,1350114.09,-0.100242897,1315308.18,1211116.75,-0.079214464,0.876561387,0.897047707,0.023371233
"New York",Avocados,Hass,"Last 04 Wks",8,"2021-08-08 00:00:00",9220570.81,7620868.12,-0.173492805,11405861.63,9882922.14,-0.133522530,1.237001686,1.296823667,0.048360469
Orlando,Avocados,Hass,"Last 04 Wks",8,"2021-08-08 00:00:00",2481455.71,2389209.83,-0.037174098,2436951.15,2465338.65,0.011648775,0.982065142,1.031863596,0.050707893
Peoria/Springfield,Avocados,Hass,"Last 04 Wks",8,"2021-08-08 00:00:00",601695.12,501587.26,-0.166376392,541728.23,482819.36,-0.108742483,0.900336756,0.962582985,0.069136608
Philadelphia,Avocados,Hass,"Last 04 Wks",8,"2021-08-08 00:00:00",2800374.37,2424114.46,-0.134360574,3114652.24,2744769.05,-0.118755855,1.112227093,1.132277003,0.018026812
Phoenix/Tucson,Avocados,Hass,"Last 04 Wks",8,"2021-08-08 00:00:00",5754608.62,4877923.85,-0.152344812,4829135.15,4412307.76,-0.086315122,0.839176991,0.904546256,0.077896875
Pittsburgh,Avocados,Hass,"Last 04 Wks",8,"2021-08-08 00:00:00",664309.17,512122.32,-0.229090405,630672.73,570655.85,-0.095163267,0.949366280,1.114296006,0.173726127
Portland,Avocados,Hass,"Last 04 Wks",8,"2021-08-08 00:00:00",3357939.74,2937986.35,-0.125062812,3831525.28,3566410.46,-0.069193022,1.141034555,1.213896198,0.063855772
Providence,Avocados,Hass,"Last 04 Wks",8,"2021-08-08 00:00:00",459432.63,393602.76,-0.143285144,696703.36,621003.23,-0.108654754,1.516442924,1.577741043,0.040422305
Raleigh/Greensboro,Avocados,Hass,"Last 04 Wks",8,"2021-08-08 00:00:00",1995365.68,1729943.25,-0.133019439,2120981.87,2021800.20,-0.046762151,1.062953971,1.168708969,0.099491606
Richmond/Norfolk,Avocados,Hass,"Last 04 Wks",8,"2021-08-08 00:00:00",1582793.91,1235919.86,-0.219153016,1531214.90,1383198.23,-0.096666166,0.967412678,1.119164985,0.156864088
Roanoke,Avocados,Hass,"Last 04 Wks",8,"2021-08-08 00:00:00",876809.85,720738.12,-0.177999511,808757.33,761501.42,-0.058430265,0.922386228,1.056557714,0.145461284
Sacramento,Avocados,Hass,"Last 04 Wks",8,"2021-08-08 00:00:00",2225483.03,2057564.58,-0.075452585,3164189.24,2798251.13,-0.115649882,1.421798862,1.359982162,-0.043477809
"San Diego",Avocados,Hass,"Last 04 Wks",8,"2021-08-08 00:00:00",2440387.54,2404224.82,-0.014818435,2984363.01,3064978.70,0.027012697,1.222905359,1.274830321,0.042460328
"San Francisco",Avocados,Hass,"Last 04 Wks",8,"2021-08-08 00:00:00",4082701.02,3325552.37,-0.185452878,6065895.77,4819401.89,-0.205492136,1.485755569,1.449203430,-0.024601718
Seattle,Avocados,Hass,"Last 04 Wks",8,"2021-08-08 00:00:00",2793173.98,2560001.39,-0.083479437,4149417.49,3892505.50,-0.061915194,1.485556400,1.520509134,0.023528379
"South Carolina",Avocados,Hass,"Last 04 Wks",8,"2021-08-08 00:00:00",2341491.66,1942152.28,-0.170549138,2325128.19,2302395.15,-0.009777110,0.993011516,1.185486420,0.193829478
Spokane,Avocados,Hass,"Last 04 Wks",8,"2021-08-08 00:00:00",381334.16,368040.20,-0.034861718,477452.63,459103.64,-0.038431007,1.252058376,1.247427995,-0.003698215
"St. Louis",Avocados,Hass,"Last 04 Wks",8,"2021-08-08 00:00:00",964643.75,881039.30,-0.086668737,957202.63,883580.97,-0.076913351,0.992286149,1.002884860,0.010681104
Syracuse,Avocados,Hass,"Last 04 Wks",8,"2021-08-08 00:00:00",429339.73,362192.62,-0.156396223,479302.73,405687.60,-0.153587964,1.116371717,1.120087989,0.003328884
Tampa,Avocados,Hass,"Last 04 Wks",8,"2021-08-08 00:00:00",2446220.71,2369750.25,-0.031260652,2359133.66,2386994.98,0.011809982,0.964399348,1.007277024,0.044460498
Toledo,Avocados,Hass,"Last 04 Wks",8,"2021-08-08 00:00:00",677698.96,555436.94,-0.180407567,612231.80,578551.36,-0.055012555,0.903397880,1.041614857,0.152996791
"West Tex/New Mexico",Avocados,Hass,"Last 04 Wks",8,"2021-08-08 00:00:00",3813329.01,3803753.83,-0.002510976,3300348.87,3031214.40,-0.081547280,0.865477083,0.796900781,-0.079235261
Wichita,Avocados,Hass,"Last 04 Wks",8,"2021-08-08 00:00:00",533879.51,452306.24,-0.152793411,440812.59,410458.44,-0.068859517,0.825678033,0.907479064,0.099071343
"Total U.S.",Avocados,Hass,"Last 04 Wks",9,"2021-09-05 00:00:00",179280689.50,160066080.20,-0.107176124,185177846.10,178972665.20,-0.033509305,1.032893429,1.118117374,0.082509911
California,Avocados,Hass,"Last 04 Wks",9,"2021-09-05 00:00:00",29151147.97,25440508.70,-0.127289645,35315569.62,33634822.40,-0.047592244,1.211464113,1.322097085,0.091321708
"Great Lakes",Avocados,Hass,"Last 04 Wks",9,"2021-09-05 00:00:00",17727963.16,15653961.42,-0.116990414,17727484.89,17858900.84,0.007413119,0.999973022,1.140855044,0.140885823
Midsouth,Avocados,Hass,"Last 04 Wks",9,"2021-09-05 00:00:00",17578615.71,16003163.24,-0.089623239,18636407.48,18166798.75,-0.025198458,1.060174919,1.135200490,0.070767163
Northeast,Avocados,Hass,"Last 04 Wks",9,"2021-09-05 00:00:00",25091308.30,21714684.50,-0.134573445,29986095.91,26392213.93,-0.119851614,1.195079011,1.215408584,0.017011070
Plains,Avocados,Hass,"Last 04 Wks",9,"2021-09-05 00:00:00",8965429.22,7499962.34,-0.163457527,8641492.23,8297090.58,-0.039854419,0.963868211,1.106284299,0.147754731
"South Central",Avocados,Hass,"Last 04 Wks",9,"2021-09-05 00:00:00",27221405.57,24105556.11,-0.114463210,21098953.80,20673747.61,-0.020152951,0.775086861,0.857634129,0.106500667
Southeast,Avocados,Hass,"Last 04 Wks",9,"2021-09-05 00:00:00",22581561.68,20718151.02,-0.082519123,21040842.06,23087625.13,0.097276671,0.931770900,1.114367064,0.195966802
West,Avocados,Hass,"Last 04 Wks",9,"2021-09-05 00:00:00",30963257.90,28930092.84,-0.065663796,32731000.15,30861465.92,-0.057118152,1.057091610,1.066760003,0.009146220
Albany,Avocados,Hass,"Last 04 Wks",9,"2021-09-05 00:00:00",550463.81,514591.63,-0.065167191,681749.48,547830.04,-0.196434969,1.238500084,1.064591816,-0.140418455
Atlanta,Avocados,Hass,"Last 04 Wks",9,"2021-09-05 00:00:00",3512180.09,3065583.74,-0.127156451,3049000.36,3325642.40,0.090732046,0.868121872,1.084831694,0.249630643
Baltimore/Washington,Avocados,Hass,"Last 04 Wks",9,"2021-09-05 00:00:00",4133239.63,3716009.56,-0.100945047,5178462.68,4792152.55,-0.074599386,1.252882278,1.289596399,0.029303727
Birmingham/Montgomery,Avocados,Hass,"Last 04 Wks",9,"2021-09-05 00:00:00",1487216.86,1308891.56,-0.119905375,1335750.84,1397472.05,0.046207129,0.898154720,1.067675956,0.188743913
Boise,Avocados,Hass,"Last 04 Wks",9,"2021-09-05 00:00:00",503791.02,482399.19,-0.042461708,620704.93,585801.70,-0.056231603,1.232068273,1.214350495,-0.014380516
Boston,Avocados,Hass,"Last 04 Wks",9,"2021-09-05 00:00:00",2907596.04,2457873.81,-0.154671496,4010849.76,3509266.42,-0.125056628,1.379438447,1.427765088,0.035033562
Buffalo/Rochester,Avocados,Hass,"Last 04 Wks",9,"2021-09-05 00:00:00",860931.97,724568.67,-0.158390332,910578.75,842816.14,-0.074417071,1.057666319,1.163197058,0.099776969
Charlotte,Avocados,Hass,"Last 04 Wks",9,"2021-09-05 00:00:00",1451903.90,1327395.60,-0.085755188,1711030.87,1641904.52,-0.040400413,1.178473915,1.236936834,0.049609005
Chicago,Avocados,Hass,"Last 04 Wks",9,"2021-09-05 00:00:00",3697622.11,3131691.40,-0.153052607,4627048.64,4329718.76,-0.064259077,1.251357901,1.382549622,0.104839487
Cincinnati/Dayton,Avocados,Hass,"Last 04 Wks",9,"2021-09-05 00:00:00",1411557.85,1240607.69,-0.121107440,1308219.20,1391825.71,0.063908636,0.926791067,1.121890279,0.210510458
Columbus,Avocados,Hass,"Last 04 Wks",9,"2021-09-05 00:00:00",1127538.30,995192.40,-0.117375964,987361.89,1071479.95,0.085194757,0.875679252,1.076656079,0.229509637
"Dallas/Ft. Worth",Avocados,Hass,"Last 04 Wks",9,"2021-09-05 00:00:00",7136757.20,6158018.05,-0.137140598,5546529.82,4855995.83,-0.124498383,0.777177879,0.788564728,0.014651535
Denver,Avocados,Hass,"Last 04 Wks",9,"2021-09-05 00:00:00",4176830.35,3784908.43,-0.093832376,4758953.66,4066251.52,-0.145557656,1.139369634,1.074332866,-0.057081359
Detroit,Avocados,Hass,"Last 04 Wks",9,"2021-09-05 00:00:00",2146038.14,1793738.93,-0.164162604,1866597.97,1941202.62,0.039968247,0.869787880,1.082210226,0.244223161
"Grand Rapids",Avocados,Hass,"Last 04 Wks",9,"2021-09-05 00:00:00",728732.69,697237.00,-0.043219819,873288.84,876003.30,0.003108313,1.198366498,1.256392450,0.048420874
Harrisburg/Scranton,Avocados,Hass,"Last 04 Wks",9,"2021-09-05 00:00:00",1650821.98,1475818.67,-0.106009804,1716926.08,1562861.06,-0.089733050,1.040043139,1.058979058,0.018206859
Hartford/Springfield,Avocados,Hass,"Last 04 Wks",9,"2021-09-05 00:00:00",1577287.62,1417430.83,-0.101349171,2160483.25,1961115.51,-0.092279234,1.369745900,1.383570523,0.010092838
Houston,Avocados,Hass,"Last 04 Wks",9,"2021-09-05 00:00:00",5312511.70,4599925.33,-0.134133610,4221604.61,3899371.90,-0.076329438,0.794653235,0.847703304,0.066758766
Indianapolis,Avocados,Hass,"Last 04 Wks",9,"2021-09-05 00:00:00",1224859.41,1041376.24,-0.149799370,988451.38,1067693.18,0.080167623,0.806991702,1.025271305,0.270485560
Jacksonville,Avocados,Hass,"Last 04 Wks",9,"2021-09-05 00:00:00",988560.12,898633.69,-0.090967082,976370.75,1054159.32,0.079671138,0.987669564,1.173068985,0.187714017
"Las Vegas",Avocados,Hass,"Last 04 Wks",9,"2021-09-05 00:00:00",1741809.92,1690641.13,-0.029376790,1778619.61,1614255.99,-0.092410774,1.021133014,0.954818834,-0.064941765
"Los Angeles",Avocados,Hass,"Last 04 Wks",9,"2021-09-05 00:00:00",13918760.61,12659271.44,-0.090488600,15966605.73,15336628.05,-0.039455955,1.147128410,1.211493736,0.056109957
Louisville,Avocados,Hass,"Last 04 Wks",9,"2021-09-05 00:00:00",568855.36,508469.55,-0.106153198,527135.88,537727.44,0.020092660,0.926660655,1.057541102,0.141238809
"Miami/FT. Lauderdale",Avocados,Hass,"Last 04 Wks",9,"2021-09-05 00:00:00",3858909.18,3636350.13,-0.057674084,3793778.74,4295993.24,0.132378437,0.983122059,1.181402528,0.201684488
Nashville,Avocados,Hass,"Last 04 Wks",9,"2021-09-05 00:00:00",1281293.12,1194519.11,-0.067723777,1139966.75,1291900.32,0.133278952,0.889700202,1.081523360,0.215604265
"Northern New England",Avocados,Hass,"Last 04 Wks",9,"2021-09-05 00:00:00",2242948.88,2035217.17,-0.092615444,2477405.06,2340750.60,-0.055160323,1.104530328,1.150123254,0.041278111
"New Orleans/Mobile",Avocados,Hass,"Last 04 Wks",9,"2021-09-05 00:00:00",1464676.42,1201943.12,-0.179379756,1256442.73,1119171.22,-0.109254094,0.857829562,0.931134926,0.085454463
"New York",Avocados,Hass,"Last 04 Wks",9,"2021-09-05 00:00:00",8847420.12,7401373.68,-0.163442724,10628063.32,9197871.78,-0.134567465,1.201261291,1.242724956,0.034516774
Orlando,Avocados,Hass,"Last 04 Wks",9,"2021-09-05 00:00:00",2450474.34,2240455.43,-0.085705413,2279678.41,2496984.66,0.095323204,0.930300868,1.114498699,0.197998129
Peoria/Springfield,Avocados,Hass,"Last 04 Wks",9,"2021-09-05 00:00:00",593535.45,493122.39,-0.169177869,518903.59,500381.45,-0.035694754,0.874258795,1.014720614,0.160663890
Philadelphia,Avocados,Hass,"Last 04 Wks",9,"2021-09-05 00:00:00",2778778.07,2451338.81,-0.117835700,2997364.13,2593029.72,-0.134896660,1.078662655,1.057801439,-0.019339889
Phoenix/Tucson,Avocados,Hass,"Last 04 Wks",9,"2021-09-05 00:00:00",5746981.41,5501613.46,-0.042695100,4903705.38,4558689.50,-0.070358199,0.853266268,0.828609558,-0.028896853
Pittsburgh,Avocados,Hass,"Last 04 Wks",9,"2021-09-05 00:00:00",556986.49,536955.55,-0.035963061,626364.93,576892.56,-0.078983302,1.124560354,1.074376739,-0.044625097
Portland,Avocados,Hass,"Last 04 Wks",9,"2021-09-05 00:00:00",3107452.18,2767363.98,-0.109442778,3624911.60,3406465.45,-0.060262474,1.166522084,1.230942325,0.055224193
Providence,Avocados,Hass,"Last 04 Wks",9,"2021-09-05 00:00:00",440774.33,375146.16,-0.148892902,641881.35,561726.25,-0.124875270,1.456258469,1.497353039,0.028219283
Raleigh/Greensboro,Avocados,Hass,"Last 04 Wks",9,"2021-09-05 00:00:00",1964035.84,1803757.05,-0.081606854,2122088.94,1999942.48,-0.057559536,1.080473632,1.108764884,0.026184122
Richmond/Norfolk,Avocados,Hass,"Last 04 Wks",9,"2021-09-05 00:00:00",1458673.35,1280433.05,-0.122193430,1434575.21,1353931.81,-0.056214134,0.983479417,1.057401488,0.075163820
Roanoke,Avocados,Hass,"Last 04 Wks",9,"2021-09-05 00:00:00",879920.76,784157.86,-0.108831278,811139.59,804223.82,-0.008525993,0.921832543,1.025589187,0.112554764
Sacramento,Avocados,Hass,"Last 04 Wks",9,"2021-09-05 00:00:00",2365861.88,1850599.56,-0.217790534,3018388.76,2880907.89,-0.045547766,1.275809371,1.556742992,0.220200312
"San Diego",Avocados,Hass,"Last 04 Wks",9,"2021-09-05 00:00:00",2534699.00,2365216.90,-0.066864784,2941192.95,2918027.25,-0.007876295,1.160371685,1.233725012,0.063215371
"San Francisco",Avocados,Hass,"Last 04 Wks",9,"2021-09-05 00:00:00",4140462.41,3252063.86,-0.214565056,5862047.55,5250353.48,-0.104348193,1.415795379,1.614468136,0.140325898
Seattle,Avocados,Hass,"Last 04 Wks",9,"2021-09-05 00:00:00",2723631.12,2478884.71,-0.089860336,3947375.74,3747701.70,-0.050583996,1.449306301,1.511849941,0.043154190
"South Carolina",Avocados,Hass,"Last 04 Wks",9,"2021-09-05 00:00:00",2176166.97,2022514.20,-0.070607066,2217940.91,2407625.24,0.085522716,1.019196112,1.190412032,0.167991143
Spokane,Avocados,Hass,"Last 04 Wks",9,"2021-09-05 00:00:00",368590.25,349863.10,-0.050807502,447910.52,439408.35,-0.018981852,1.215199065,1.255943698,0.033529184
"St. Louis",Avocados,Hass,"Last 04 Wks",9,"2021-09-05 00:00:00",930683.80,882143.21,-0.052155835,923437.95,927685.83,0.004600066,0.992214494,1.051627242,0.059878936
Syracuse,Avocados,Hass,"Last 04 Wks",9,"2021-09-05 00:00:00",393382.18,340095.62,-0.135457476,444861.61,381570.54,-0.142271372,1.130863651,1.121950743,-0.007881505
Tampa,Avocados,Hass,"Last 04 Wks",9,"2021-09-05 00:00:00",2464878.50,2277675.69,-0.075948090,2229486.70,2461704.84,0.104157671,0.904501662,1.080796909,0.194908704
Toledo,Avocados,Hass,"Last 04 Wks",9,"2021-09-05 00:00:00",617123.82,553088.97,-0.103763382,532578.81,566315.14,0.063345234,0.863001540,1.023913279,0.186455912
"West Tex/New Mexico",Avocados,Hass,"Last 04 Wks",9,"2021-09-05 00:00:00",3896989.97,3698750.88,-0.050869797,3205719.87,3201924.50,-0.001183939,0.822614352,0.865677252,0.052348832
Wichita,Avocados,Hass,"Last 04 Wks",9,"2021-09-05 00:00:00",512112.14,410794.86,-0.197841975,417558.25,384851.05,-0.078329681,0.815364877,0.936844840,0.148988467
"Total U.S.",Avocados,Hass,"Last 04 Wks",10,"2021-10-03 00:00:00",167691929.10,147211643.90,-0.122130417,171875813.90,175700113.70,0.022250366,1.024949828,1.193520492,0.164467235
California,Avocados,Hass,"Last 04 Wks",10,"2021-10-03 00:00:00",27453451.26,23279781.49,-0.152027143,32664243.08,32952920.99,0.008837735,1.189804618,1.415516766,0.189705221
"Great Lakes",Avocados,Hass,"Last 04 Wks",10,"2021-10-03 00:00:00",15968374.08,14624542.18,-0.084155838,16618121.54,16927204.23,0.018599135,1.040689645,1.157451907,0.112197005
Midsouth,Avocados,Hass,"Last 04 Wks",10,"2021-10-03 00:00:00",16689520.49,15075308.56,-0.096720090,17387692.10,18316348.64,0.053408844,1.041832934,1.214989966,0.166204222
Northeast,Avocados,Hass,"Last 04 Wks",10,"2021-10-03 00:00:00",22720443.04,19252321.96,-0.152643198,27168970.18,25218497.94,-0.071790437,1.195794031,1.309893840,0.095417610
Plains,Avocados,Hass,"Last 04 Wks",10,"2021-10-03 00:00:00",8072062.71,7068531.34,-0.124321553,7910349.57,8246224.67,0.042460209,0.979966318,1.166610753,0.190460051
"South Central",Avocados,Hass,"Last 04 Wks",10,"2021-10-03 00:00:00",25217339.23,21777782.39,-0.136396501,19335723.78,20855889.07,0.078619519,0.766763043,0.957668173,0.248975392
Southeast,Avocados,Hass,"Last 04 Wks",10,"2021-10-03 00:00:00",21697072.78,19411477.25,-0.105341193,20093195.86,22876998.31,0.138544534,0.926078650,1.178529486,0.272601940
West,Avocados,Hass,"Last 04 Wks",10,"2021-10-03 00:00:00",29873665.52,26721898.76,-0.105503182,30697517.82,30306029.89,-0.012753081,1.027577878,1.134127113,0.103689693
Albany,Avocados,Hass,"Last 04 Wks",10,"2021-10-03 00:00:00",476553.46,417832.14,-0.123220837,574493.83,477979.53,-0.167998842,1.205518124,1.143951086,-0.051071018
Atlanta,Avocados,Hass,"Last 04 Wks",10,"2021-10-03 00:00:00",3371062.61,2969460.08,-0.119132327,2862690.61,3373038.62,0.178275643,0.849195326,1.135909739,0.337630701
Baltimore/Washington,Avocados,Hass,"Last 04 Wks",10,"2021-10-03 00:00:00",4007631.95,3550153.82,-0.114151731,4819738.26,5014392.27,0.040386843,1.202639943,1.412443662,0.174452645
Birmingham/Montgomery,Avocados,Hass,"Last 04 Wks",10,"2021-10-03 00:00:00",1409525.90,1260964.25,-0.105398313,1241279.67,1385175.42,0.115925320,0.880636301,1.098504911,0.247399079
Boise,Avocados,Hass,"Last 04 Wks",10,"2021-10-03 00:00:00",498438.37,406030.97,-0.185393832,584564.77,519216.96,-0.111788822,1.172792473,1.278761966,0.090356559
Boston,Avocados,Hass,"Last 04 Wks",10,"2021-10-03 00:00:00",2667908.24,2100123.74,-0.212820103,3769074.60,3197802.01,-0.151568395,1.412745214,1.522673144,0.077811575
Buffalo/Rochester,Avocados,Hass,"Last 04 Wks",10,"2021-10-03 00:00:00",779382.63,630715.41,-0.190749969,846520.78,820264.69,-0.031016479,1.086142741,1.300530586,0.197384595
Charlotte,Avocados,Hass,"Last 04 Wks",10,"2021-10-03 00:00:00",1511665.43,1292659.40,-0.144877316,1620483.95,1760664.50,0.086505362,1.071985851,1.362048273,0.270584190
Chicago,Avocados,Hass,"Last 04 Wks",10,"2021-10-03 00:00:00",3518146.65,2974172.55,-0.154619507,4323327.70,4089117.52,-0.054173589,1.228865117,1.374875685,0.118817408
Cincinnati/Dayton,Avocados,Hass,"Last 04 Wks",10,"2021-10-03 00:00:00",1288207.26,1192996.22,-0.073909721,1227790.80,1352173.35,0.101305984,0.953100356,1.133426350,0.189199378
Columbus,Avocados,Hass,"Last 04 Wks",10,"2021-10-03 00:00:00",1052016.86,966236.95,-0.081538529,924951.11,1034970.16,0.118945803,0.879216998,1.071134937,0.218282789
"Dallas/Ft. Worth",Avocados,Hass,"Last 04 Wks",10,"2021-10-03 00:00:00",6478674.84,5727376.76,-0.115964776,4915008.24,5236026.93,0.065313967,0.758644069,0.914210318,0.205058281
Denver,Avocados,Hass,"Last 04 Wks",10,"2021-10-03 00:00:00",4214290.84,3676931.02,-0.127508957,4435044.24,4135860.97,-0.067458914,1.052382098,1.124813317,0.068825971
Detroit,Avocados,Hass,"Last 04 Wks",10,"2021-10-03 00:00:00",1898717.08,1828308.33,-0.037082273,1814874.76,1872581.55,0.031796566,0.955842651,1.024215400,0.071531386
"Grand Rapids",Avocados,Hass,"Last 04 Wks",10,"2021-10-03 00:00:00",630419.21,643016.79,0.019982861,838533.61,765683.83,-0.086877589,1.330120638,1.190768013,-0.104766907
Harrisburg/Scranton,Avocados,Hass,"Last 04 Wks",10,"2021-10-03 00:00:00",1440174.76,1352468.63,-0.060899643,1526497.95,1484901.49,-0.027249606,1.059939388,1.097919355,0.035832206
Hartford/Springfield,Avocados,Hass,"Last 04 Wks",10,"2021-10-03 00:00:00",1426231.05,1220888.00,-0.143976006,1861086.02,1783603.25,-0.041633095,1.304897982,1.460906528,0.119556124
Houston,Avocados,Hass,"Last 04 Wks",10,"2021-10-03 00:00:00",5104212.24,4124744.41,-0.191894025,4026945.66,3935483.81,-0.022712463,0.788945576,0.954115801,0.209355663
Indianapolis,Avocados,Hass,"Last 04 Wks",10,"2021-10-03 00:00:00",1067440.00,993754.51,-0.069030101,937704.08,1024662.17,0.092735116,0.878460688,1.031101911,0.173759880
Jacksonville,Avocados,Hass,"Last 04 Wks",10,"2021-10-03 00:00:00",961114.21,870226.88,-0.094564553,947605.59,1053532.62,0.111783882,0.985944827,1.210641322,0.227899665
"Las Vegas",Avocados,Hass,"Last 04 Wks",10,"2021-10-03 00:00:00",1688907.87,1525079.52,-0.097002541,1676840.19,1560912.43,-0.069134646,0.992854741,1.023495770,0.030861543
"Los Angeles",Avocados,Hass,"Last 04 Wks",10,"2021-10-03 00:00:00",13017676.86,11472683.99,-0.118684223,14667995.83,15088272.02,0.028652598,1.126775229,1.315147531,0.167178241
Louisville,Avocados,Hass,"Last 04 Wks",10,"2021-10-03 00:00:00",488484.86,502416.09,0.028519264,489265.96,521180.92,0.065230295,1.001599020,1.037349186,0.035693091
"Miami/FT. Lauderdale",Avocados,Hass,"Last 04 Wks",10,"2021-10-03 00:00:00",3882225.36,3341175.76,-0.139365839,3814578.81,4232265.49,0.109497456,0.982575318,1.266699446,0.289162696
Nashville,Avocados,Hass,"Last 04 Wks",10,"2021-10-03 00:00:00",1202012.10,1149900.42,-0.043353706,1077258.18,1278386.25,0.186703687,0.896212421,1.111736481,0.240483232
"Northern New England",Avocados,Hass,"Last 04 Wks",10,"2021-10-03 00:00:00",1972721.31,1597251.98,-0.190330649,2214640.76,2069717.52,-0.065438716,1.122632354,1.295798999,0.154250538
"New Orleans/Mobile",Avocados,Hass,"Last 04 Wks",10,"2021-10-03 00:00:00",1334513.64,1125507.17,-0.156616210,1138989.00,1172670.26,0.029571188,0.853486223,1.041903857,0.220762362
"New York",Avocados,Hass,"Last 04 Wks",10,"2021-10-03 00:00:00",8287319.12,7023351.88,-0.152518230,9839630.77,9337567.31,-0.051024624,1.187311678,1.329502988,0.119759043
Orlando,Avocados,Hass,"Last 04 Wks",10,"2021-10-03 00:00:00",2362615.92,2043025.05,-0.135269922,2179628.22,2421470.04,0.110955536,0.922548691,1.185237568,0.284742562
Peoria/Springfield,Avocados,Hass,"Last 04 Wks",10,"2021-10-03 00:00:00",488613.30,449631.39,-0.079780688,471552.27,464443.77,-0.015074675,0.965082763,1.032943389,0.070315861
